-704.6942431,69.36788044,4.208248663,12.46401886,5.158592774,6.381874552,-5.335752535,-4.355042987,-8.794273904,-4.403317168,1.832577279,1.697258922,0.126110483,-3.569221945,1.296900543,-0.411296217,-4.766838082,-1.565028838,-2.058300658,-0.013833588,200.9914443,76.27483302,20.75550916,19.61322185,17.65658967,12.00107579,12.29416418,13.63692077,14.23597251,10.56076841,10.44478573,6.858308845,8.294235705,9.546605141,6.704242961,5.277900253,9.899181279,6.956253397,7.001810473,5.575227107,male_calm
-691.3158994,65.83370125,-4.037140433,15.08972283,6.21533962,3.482349839,-4.88565522,-7.746930766,-10.25315781,-3.204991043,3.2730874,-0.467109021,-0.753944107,-5.044663264,-0.832500697,0.618485906,-5.044071161,-1.919039281,-1.007355637,0.308858623,193.6736636,75.16768595,24.85921162,19.43619214,17.06016094,12.47917731,12.63332605,11.99566145,13.39844879,9.362190791,10.42788862,7.556765506,7.989399115,8.267235689,5.783947207,6.429395322,9.756456646,6.364741663,5.830911876,6.880866259,male_calm
-646.1302569,63.43604504,-4.705014123,12.90781505,3.926320877,-2.585448983,-5.982905914,-6.311689601,-11.83765462,-2.075405418,-1.58858721,-6.50657573,0.894866704,-4.387031304,-2.690742254,2.43958585,-8.270910068,-2.602698838,-2.698618726,-2.327235654,191.3942194,68.85446258,22.406853,21.51876515,18.30980191,15.35906402,12.51190938,11.96732879,16.96651818,10.34693751,10.68509917,10.87076863,9.352220053,8.199333977,7.691397653,6.085830358,12.36761914,6.402726842,6.769086894,5.725555771,male_happy
-631.5811133,63.32216692,-6.133518214,15.78336236,6.213467909,-1.268489572,-6.906775153,-4.491343189,-13.98042873,-1.056522326,-0.162011356,-6.067973678,3.119391064,-3.652399776,-2.46049358,3.52035001,-8.102168912,-2.503962364,0.046346421,-1.456886438,185.1670018,68.11515215,27.66630449,20.91139295,17.79959797,16.85284611,15.71691462,11.58471405,20.17972825,10.50202536,9.053623495,12.28977254,10.84972525,9.775785293,9.639806539,6.865447643,14.16823513,7.634606856,5.580261123,5.603650688,male_happy
-656.4083093,62.54231394,-2.664726738,13.25156313,1.503354146,0.161209166,-5.986968623,-6.960753461,-14.08872603,-2.994080819,2.057793089,-6.692928012,1.636470991,-3.856452752,-0.937693976,1.868069227,-7.032697735,-1.723480293,-1.221005547,-3.050496546,183.4777247,71.80209704,23.49327369,19.52003007,17.32584708,16.70264443,13.03986463,13.69856077,17.18366447,11.07717146,10.43542134,9.879264627,9.74931475,7.809505061,8.276421902,5.786655717,10.13801698,6.926977344,5.930229443,6.053383082,male_happy
-652.9287685,57.44776797,0.027809988,18.71376864,2.240794362,0.837827028,-2.916429278,-5.873826673,-13.81719325,-3.219100459,0.240283519,-4.203773874,2.208736795,-3.846459974,-1.135841174,1.541781104,-7.62820361,-1.944847183,-1.570225768,-2.24771492,197.0057762,70.03917767,22.84740246,22.96585012,19.47638933,18.37554549,13.50367334,13.05658663,19.16596711,11.35039763,11.52947939,11.51171526,9.20230168,9.30535874,7.762706817,5.341896036,12.12278914,6.431312668,5.97522315,6.134819185,male_happy
-596.7912666,49.54842673,-6.384744119,6.006226169,-1.66801382,-0.812520273,-12.42863302,-8.426094099,-11.48593734,-8.58835016,-1.057005997,-6.682466108,-2.265548462,-3.441630263,-7.103387877,-0.475833024,-7.761381444,-2.640373428,-3.17109808,-4.597750399,190.8535737,58.13783997,22.86263919,18.03333291,22.53832711,14.77548108,20.56895017,12.26787705,14.09001989,12.56038682,9.42574298,11.22474553,8.701812957,6.623306849,11.17857052,6.066600238,12.32409939,7.066838345,7.093234395,7.6862473,male_happy
-560.092745,55.18310416,-11.82618713,5.802594672,2.109796864,-1.559522667,-11.41446403,-7.296623065,-14.80503247,-7.140440098,2.974120819,-7.601741425,-1.929784898,-1.68294634,-6.232722976,1.044202678,-7.599879642,-5.628976107,-2.752588614,-4.389024902,170.0951898,57.04185664,24.72278814,16.08991127,21.43921478,13.45077473,17.70626923,12.77937371,19.74505028,16.73967527,9.84423881,13.24432263,9.148730253,7.717269226,14.16524885,8.26926221,11.4495439,9.801095022,6.602822152,9.375466625,male_happy
-517.998357,48.42935273,-10.63123089,8.240812144,-0.580183405,-1.767224516,-10.82508609,-8.834173145,-18.27419366,-4.522710995,-0.383738211,-8.764273789,-0.254521205,-3.49305542,-7.331167312,2.107862337,-9.868228225,-3.553795134,-2.676673032,-4.439476085,177.8445074,59.50496311,25.81541974,17.37907736,20.48199893,18.1325643,16.8382829,14.00047632,21.20992603,11.87118194,11.24367902,12.60588086,8.693705408,8.536441328,11.24521098,7.795630505,12.50815776,6.87063363,8.543806536,7.299827855,male_happy
-539.4447224,50.09035938,-9.412653912,7.331817714,-1.538750888,-2.915135108,-10.20346864,-9.219710167,-17.61070666,-6.740697152,-2.160769923,-6.623501464,-0.661190977,-2.431237149,-8.128456787,0.506821928,-8.942594079,-5.299637794,-2.962428548,-2.813621596,192.4132455,63.3070369,26.67757054,17.79316025,21.2386188,17.69586841,16.24837981,15.54276098,20.02679103,11.68816756,8.810208595,11.90562319,9.195939884,6.5283343,12.27292229,6.332986149,11.42309224,9.177153732,7.6481538,6.514859263,male_happy
-681.088682,61.20892892,-2.361429265,14.60926374,6.424040599,-2.48057071,-2.860464682,-8.270591781,-11.42906396,-4.070112925,-4.636812005,-1.322849217,-1.223658979,-6.030126674,-2.304385258,-0.950936677,-5.822602968,-4.289969516,-3.387082626,-0.547918077,167.1593579,67.73528411,21.26733344,21.33113444,16.13632044,14.40238703,11.75753751,12.36163029,14.40132553,8.535647843,8.87189783,8.8085782,9.791220259,8.493054364,7.024068224,6.637933526,8.967460634,6.431125833,7.866354665,3.83020325,male_sad
-699.3178328,65.86637195,-1.469511836,16.90119684,8.15482248,-0.100981947,-0.189459566,-7.229145606,-10.66055849,-5.173814259,-2.092038364,-1.674589886,-2.088059387,-3.128110331,-1.031246694,-0.556464953,-4.043363144,-2.390499134,-1.947776542,0.226835985,182.8589299,68.10623367,25.63091821,21.91488812,16.4315061,15.18722533,10.65481794,12.04090359,13.11419377,8.063203628,8.608047577,7.930450379,7.772693304,7.525934941,6.107304454,5.576527394,8.096967214,5.686655173,5.920619917,3.853233357,male_sad
-735.7175032,60.75024669,-3.785146317,14.37407662,6.250600627,-1.431075577,-2.066459622,-7.237082778,-11.3043691,-3.497876518,-1.316507195,-1.039887607,-1.593714908,-3.062547928,-3.01093088,0.021421763,-4.856053667,-5.939772466,-0.96323909,-0.219379425,192.8789558,75.93013711,22.96947989,20.78647063,15.24927509,14.3863267,8.662611787,12.92617837,15.19017197,9.705221335,8.278159479,5.138769636,8.089874051,5.807030732,5.669199283,5.933507755,9.577463494,7.840944504,5.730410168,4.169263359,male_sad
-711.961003,59.92442198,0.383191624,15.94035873,5.673768732,0.153520325,0.892264981,-7.203910331,-12.56525692,-3.655406056,-2.709263835,-2.145418401,-0.353642246,-3.744699726,-2.850524462,2.172558733,-3.438984845,-3.968237212,-1.866260147,0.159572384,189.4800721,73.4492887,23.8354349,23.41974672,14.2540509,13.72175725,8.575843113,13.00448382,17.98637579,8.601763525,9.991381013,6.61305411,7.31386365,6.267983573,6.456513331,6.934099235,8.173809908,6.98329942,6.585659356,5.141834868,male_sad
-670.1113928,62.82307194,0.557142693,17.2187485,7.45506096,-1.47817487,-1.272433427,-7.12752479,-9.772373913,-1.15209888,-2.775756846,-2.271385024,-0.459280583,-4.753955079,-1.715773736,1.366932837,-5.278739307,-2.809941411,-2.870105438,0.056078014,175.5889982,72.72742241,23.67169032,22.76684135,15.94873465,15.87717526,10.42151217,13.34521179,15.87389361,9.685314522,10.14001721,9.433090132,8.597748858,9.141917724,6.932434213,5.120992564,9.8759466,6.695286613,7.211206231,4.352813504,male_sad
-627.6443336,51.20386348,-5.207524895,10.82092423,3.391343101,-3.302951898,-8.977057488,-6.839669324,-15.43920136,-4.134801937,-2.500570465,-6.667371832,0.044459288,-4.623894534,-5.383046583,1.489913395,-9.344367686,-3.181339334,-0.965710511,-2.43652393,180.1531891,66.58241595,24.03459962,18.24717665,16.80903769,15.24349444,13.08068997,12.30534194,19.41447152,7.964271098,8.83118193,11.32170626,8.898260037,7.905434882,9.530935358,5.857201684,13.27185489,7.815809745,6.332230422,4.886634587,male_sad
-620.4121148,55.26412919,-6.000838121,13.99706952,3.667769742,-2.472905668,-7.084649636,-9.02241336,-18.74124384,-4.635804658,-2.525758567,-7.012228141,0.117206927,-5.34279174,-4.029318955,1.676469569,-6.994654806,-4.34852509,-3.124474286,-2.351709585,181.1975195,71.60546308,26.43519906,19.50910942,16.19036686,16.98066304,11.54837246,15.45303922,23.65238561,8.341370301,7.5464352,10.22814839,9.406727696,8.255415421,8.179070652,6.005155892,9.738960319,7.395616176,5.87376332,4.55077525,male_sad
-606.1060814,51.19069352,-4.475017292,13.70772464,1.9421048,-2.754014892,-7.361366676,-8.50666241,-16.33450514,-3.495388238,-1.71185823,-5.745049585,0.093078631,-6.062932058,-4.298379046,1.685702905,-8.339622914,-4.126732739,-3.161735224,-2.409515053,200.67111,65.8348351,21.99684186,20.23068476,14.24465071,16.82314415,12.4633795,15.2159876,22.16150294,8.749901137,10.34241414,10.01760174,9.803538712,10.31248989,8.017510964,7.134063183,11.11764674,6.923730205,7.420885423,6.296740693,male_sad
-546.341783,42.90349858,-6.407750173,13.0326218,-1.794448598,-2.409417299,-4.695904301,-1.079173361,-12.83233515,-4.406177118,-1.224013287,-4.406078556,-1.065065894,-4.261330767,-3.623210498,-1.465830017,-6.513278635,-1.558025949,-4.251170564,-3.055878396,188.6936729,59.41835661,22.2020395,25.22870225,19.36709462,17.50150781,14.28966784,10.5431968,16.72576232,11.55363589,11.00836072,8.911851493,7.408967803,9.203841001,7.377252826,7.304697457,11.14584375,6.489950071,6.948144767,6.26752138,male_angry
-526.5403392,40.55012791,-5.846923472,8.53104011,-3.828483713,-3.220250644,-7.475059973,-8.151177517,-13.54616848,-6.147715951,-4.91825513,-6.246776274,-3.876450902,-4.333686017,-4.994553633,-2.620617235,-8.812980871,-1.448636829,-5.941490058,-3.931992527,190.2452151,54.95684842,26.98685074,24.13230555,24.22109391,14.78242481,17.33555321,12.12113775,15.16015776,11.9473923,10.07665091,9.21288829,8.382948834,11.41494091,9.01879515,8.152191235,13.05608621,7.829736009,9.089409689,7.237473589,male_angry
-571.159901,45.75690509,-1.888946358,12.21423416,-0.766279856,-1.461100088,-5.591996165,-6.302695436,-13.77570366,-3.818067809,-3.997175134,-4.106056155,-1.307060634,-5.058979962,-2.560849658,-0.250305037,-7.994500263,-2.46140906,-2.409012586,-4.153035711,182.0269347,66.37344928,21.74383568,22.40842609,19.04168516,17.72749788,13.0958804,11.39770285,18.56920575,8.843211488,10.45416232,9.443237568,7.908532819,9.555913629,7.674074912,5.551332278,11.8096905,6.028484411,6.038382749,6.750546533,male_angry
-531.0530027,44.65311892,-3.249050017,8.975467984,-0.368287879,-3.103155374,-4.731601433,-6.201691003,-15.52231824,-4.622941639,-2.943895255,-5.42880209,-0.068439739,-4.846159501,-4.792138786,1.188575317,-9.502509625,-1.188473738,-1.985487549,-4.616765355,185.750218,67.69794454,24.62215506,20.15397477,18.42930893,19.83239704,14.15707197,11.19145546,20.43850277,10.53781058,11.64349661,10.55687493,9.581552496,8.312047576,8.214774234,6.481349653,12.57933224,7.559930106,6.330490142,8.174033959,male_angry
-349.3322869,30.41137963,-20.52314811,1.312385566,-11.87038766,-3.827808984,-13.35700241,-13.00814361,-14.1136515,-7.95534653,-6.107918774,-4.512403623,-7.562690998,-5.35464137,-4.481483175,-0.198904821,-7.983862554,2.5902332,1.732229792,4.128475991,184.1335324,38.31961368,28.11568398,17.24065639,28.2728324,15.57289033,16.85025392,14.30309326,14.39887823,10.49477193,12.05441033,9.891057014,9.901504645,8.893580311,10.74763669,7.922360252,13.09512634,14.05629232,13.44129016,11.26422187,male_angry
-368.5743446,22.89318206,-19.35946279,3.81062023,-10.87169927,-4.801290891,-12.85506644,-7.38464877,-17.47663169,-8.48961309,-5.378400537,-7.750258393,-5.437630584,-3.136308744,-6.042587553,-2.34843892,-12.17494209,-5.014172553,-6.439485833,-7.26463781,159.0878979,51.3068428,27.34728488,17.81515035,26.85131623,16.96360185,17.39013958,12.39558419,15.55468492,11.89169209,13.06300813,10.42333353,8.14891234,9.912761038,10.08535648,8.55312434,14.72716521,9.387119321,7.769481027,8.257369493,male_angry
-401.7068906,30.50506504,-16.2718939,5.423805554,-7.228921057,-3.418763726,-11.86301889,-9.063134425,-17.43238567,-6.134870377,-4.584326102,-8.247121734,-3.685948433,-4.203774562,-5.056756108,1.187400067,-10.51218664,-1.326855777,-3.802664146,-4.128438834,186.3881442,54.81468711,24.74111313,17.05545471,22.87430576,21.81169186,13.9344734,13.76949185,16.1507154,10.23275005,9.969901879,8.549622957,7.186888689,8.328967288,11.41742487,9.28902617,10.71845551,6.957325164,7.592944547,7.280730123,male_angry
-304.1945719,22.83349383,-20.76660556,-2.495639657,-11.07502307,-6.060210047,-17.53963332,-11.27203696,-16.62671373,-8.928221276,-2.964860318,-7.903823979,-6.50394389,-3.874044847,-4.015991081,-0.159172877,-5.856942502,2.12486547,4.189169066,1.768387318,193.2450756,38.80662419,29.57293237,16.19191098,26.08299842,16.12089166,20.2036732,12.54414364,15.33872449,10.98763155,11.61884365,10.15046086,9.423188307,9.457545904,13.09058442,7.9803116,9.650347838,14.20034544,14.84806268,12.14238261,male_angry
-595.5693533,58.39514737,1.854037377,14.74808204,8.114681807,-2.021502925,-4.586834861,-8.132957381,-12.64698927,-1.017799856,-2.642508131,0.881148697,3.275487739,-3.223578366,1.248773388,5.527948335,-4.368786023,-1.534248761,-1.135024745,-1.220076342,184.9043798,55.97807903,22.3133241,18.63995371,16.87628749,13.40832898,11.64760083,13.25370811,18.34321908,9.975685714,13.57249761,11.49127471,10.44857769,11.99960732,9.001515578,7.431925547,13.19473997,6.993654649,6.566769403,6.173377582,male_fearful
-603.5112551,55.5469917,-6.363468681,9.471385141,4.087012974,-3.696823913,-8.442775234,-11.97602505,-16.68714614,-3.732368265,-3.740829241,-5.831694869,-0.554757635,-6.025747889,-2.141190162,2.954001445,-7.681704258,-3.937739634,-2.685760619,-2.912036261,182.5463364,60.71832354,22.75058718,17.36836479,16.47314676,15.57148283,12.59403191,13.95635701,19.69852994,8.943394022,11.05812817,10.29449377,9.382043067,9.703665609,7.578162699,6.022851389,11.82760877,7.056184793,6.863784523,6.834421817,male_fearful
-624.4835694,60.61671982,7.084728814,19.61024514,9.924353901,4.668557112,-1.206621485,-4.992039112,-8.702970979,0.902699682,-0.107477649,0.977408765,2.591014116,-1.357389783,1.041606484,4.791577571,-2.263902941,-0.876630714,0.739877644,2.762590612,191.3432803,61.34432425,24.28088541,21.24690064,16.98537812,14.13780245,13.14554974,17.8740832,18.28176797,10.07344855,12.93863088,8.977112951,8.721998609,10.73723165,9.470171217,6.036955471,10.77235117,8.087409274,8.591378176,5.188185004,male_fearful
-624.2697613,60.82917388,-3.742741823,15.80237003,6.361756282,0.349939612,-4.320870399,-10.19017828,-10.9259577,-0.271742558,-1.289462391,-0.852521759,-0.08690333,-3.140972122,0.695315779,1.047815695,-3.153033097,-3.053819921,-0.434084981,1.954149081,196.1644587,66.12614941,24.06449381,18.75331244,16.35111904,12.35224379,10.04853987,13.43201208,16.18447927,10.21266102,11.81071475,7.398932467,8.051742012,9.827990156,6.619088902,7.462340809,8.812970043,7.836813259,8.681069619,5.739856827,male_fearful
-439.426768,52.82290375,-13.12320076,5.725410588,1.246622638,6.415546428,-6.154189117,-11.61123408,-15.28575262,-1.421225878,1.623589445,-3.153290994,-1.091968089,-1.786604047,-0.186367386,9.18197073,-2.446251236,-3.648665773,-1.747947594,-1.956014696,151.6373857,36.8228114,19.86512706,17.81057246,19.07582143,15.26495863,13.63051491,11.16196281,14.30718983,10.39043544,11.33954654,12.95098956,8.755772795,8.36179554,12.35333517,7.991359349,11.00841182,8.510792515,8.726750121,6.984375586,male_fearful
-404.276381,43.12468522,-17.96727466,-2.786455816,1.500067473,0.202508428,-11.82783854,-14.61206836,-17.64889925,-6.861052353,-4.892947175,-8.805667676,-6.802555936,-4.828993931,-3.372559011,3.34339625,-8.985888287,-6.431949189,-2.05166051,-2.883078374,133.6761323,34.58989593,23.08938522,15.50023666,17.7385181,13.18905003,14.16142898,12.67463939,16.76220792,10.96161064,9.80898383,13.74788636,9.097928249,8.025648591,11.11178859,7.104374612,12.57082869,10.84830407,8.089484455,8.389538755,male_fearful
-369.8635153,39.62852558,-15.81710864,-0.444559558,-6.174394226,-0.650130478,-10.51026043,-17.82859537,-18.27133598,-8.987494373,-4.196078205,-7.476551572,-8.196327986,-6.906387578,-6.799168096,5.3278389,-8.977287676,-5.265862947,-2.39174357,-2.870341732,149.3998355,41.68344598,27.30594173,16.56948671,23.29407307,21.12563107,15.32642515,13.18299486,14.94292673,12.79209616,9.350507455,10.86892118,8.899264978,7.679800057,10.90452975,8.175069293,14.43120781,9.662149064,8.353081869,6.719675635,male_fearful
-427.3650443,45.67874439,-15.9495294,-0.647492793,-1.206963509,2.482727843,-14.02371411,-15.02088161,-17.59484856,-9.059507645,1.870994707,-7.001271498,-7.830111537,-5.646576456,-4.41221037,4.399406532,-8.909099439,-6.04988983,-1.31126979,-3.837555282,164.8798167,42.49089489,25.2307678,17.02486942,21.05872652,15.3760368,14.07120677,13.45272422,15.98060266,13.00053825,9.186469145,11.82357972,8.789877057,9.639359355,13.58288899,8.518118093,13.50058582,9.958848654,8.284442791,9.09525091,male_fearful
-647.8856621,64.33452614,-3.619978959,11.52465637,3.445047145,0.947513407,-7.658136139,-6.858325912,-14.22405118,-4.097932778,-1.109156692,-6.87933848,-2.061149623,-6.77637658,-1.244013813,-2.413159348,-6.592948894,-2.683241241,-4.279995034,-1.332028108,155.9780838,66.22797358,27.19137781,25.39627005,20.69571374,14.15198176,16.34786107,11.38375318,14.693842,10.88152856,10.08617324,12.47065813,9.839262118,10.56144089,6.007904744,6.439115804,11.01373469,7.196356494,7.508521019,8.530177238,male_disgust
-626.8025032,53.27183244,-0.192234702,5.198969388,2.976674016,0.032672903,-9.902621384,-6.332046216,-13.75428019,-4.452126399,-0.999119615,-5.919887814,-3.745728115,-3.901537141,-2.168679823,-2.043374485,-5.647589949,-2.082546748,-1.879645413,0.434195081,164.7837893,62.61388567,25.3405364,20.84055231,18.55034668,14.74578359,15.74806646,12.24261598,14.24887275,11.38637936,10.94384183,10.48118105,8.259623532,7.858175824,5.875553132,6.099813924,10.42952426,6.251122055,7.700901002,7.67910159,male_disgust
-667.7139483,71.7429779,1.541401454,13.02886041,1.359902946,3.88331844,-5.252994588,-11.68118983,-8.863107674,-1.599862482,-2.934782046,-2.61523852,-1.388341043,-5.90471259,-2.99715939,0.391193019,-5.714966193,-1.849901162,-1.422200866,-3.011088363,189.0997818,76.13046959,25.34772887,24.59645431,17.8779953,16.97697331,12.46561051,14.35057988,11.75523256,9.165265536,12.41488214,7.051309024,9.031803049,9.105420882,5.819768693,5.836607795,10.40392724,6.529962674,8.472094713,5.717462031,male_disgust
-669.5405756,55.21524574,-1.324800539,10.97753107,-0.581996614,4.044317195,-5.807355244,-9.683691409,-7.853658013,-1.002014147,-0.296640753,-3.571989091,-0.889456739,-5.950003479,-1.682618767,0.462477767,-6.330620706,-2.158885245,-1.70872632,-1.510326777,187.9207534,75.07209866,27.79322186,20.72352947,16.25139798,16.35761338,10.67575056,13.61575888,11.61643112,9.444480098,10.74035054,8.021363523,7.298311067,10.66459638,5.462563057,5.23732531,10.12488111,6.230245491,6.324156952,6.45077266,male_disgust
-490.1676344,44.43410679,-7.4290635,-5.201396158,-9.91432462,-1.452104705,-12.06137488,-16.9007712,-14.37694476,-6.444252732,-4.013450928,-3.917677004,-7.465685457,-5.744681984,-6.367389414,-5.037058098,-6.235110939,-1.747991788,-5.602560399,-4.079851854,145.7050914,53.583038,24.08775927,24.95550125,20.66104465,14.72343189,18.8541296,15.26878236,11.6343112,13.06326125,11.98517019,8.28615088,12.35116021,7.910350944,8.141644291,9.865485257,12.29851429,10.2687233,13.27961449,6.392114052,male_disgust
-491.316299,35.61806149,-9.476308962,2.348190647,-9.092997898,-5.897618469,-18.76340696,-15.4327634,-9.989696446,-5.422115148,-4.924888887,-5.478386629,-7.286045705,-8.219912595,-2.962763497,-0.59422455,-8.755432547,-0.65001547,-6.574289023,-4.840940243,154.1870534,59.69004005,22.89528425,17.37903316,21.02241576,14.94520928,17.04100933,15.54856893,10.11843161,12.3175983,14.42899747,9.515484609,12.90834323,12.20575098,12.59202616,7.097954984,13.80316119,8.138545464,7.049284093,7.820417707,male_disgust
-521.0447796,43.79375596,9.018935186,-0.14687027,-7.643604164,0.908032232,-12.52392327,-15.50572196,-5.926438218,-8.252454928,-9.25867635,-2.527518929,-8.105757133,-10.57741812,-5.470741078,-4.366048552,-12.89212791,-4.567149246,-5.713167456,-5.007179611,172.4272816,68.83585517,25.00895141,22.01644412,23.78402627,16.30973558,16.34349944,17.00248521,8.994227263,11.29113536,13.74442816,9.869250105,10.86236002,10.33352266,7.763820349,8.877160322,11.86078817,7.395294607,7.175236922,7.792018834,male_disgust
-501.1140084,42.59934664,-1.349305675,-0.119339985,-4.379420687,-1.486237923,-13.8323683,-15.04821979,-8.739339482,-5.164778149,-6.86984585,-5.706927009,-7.478036658,-6.132218826,-5.584845996,-0.575620687,-7.997512689,-2.591699836,-4.217875336,-3.132685869,159.1163794,60.40341352,25.69577878,19.1727604,17.91286071,16.40546143,17.68501077,17.44680088,11.93776993,14.28515812,15.37954023,8.853795841,11.7687209,8.41498077,11.73930944,7.398983639,11.24950585,8.650963078,6.340580251,6.852497334,male_disgust
-660.7037177,53.33359319,-0.794904181,8.585910937,4.159752156,-2.174864211,-6.379262909,-6.27319129,-10.06800503,-5.555094203,-0.592515683,-4.991650849,-1.132309045,-4.602180804,-4.890338454,0.390181658,-8.619884598,-3.533407768,-2.971475744,-2.762483819,178.8468937,65.73877659,18.70236831,21.64568271,18.3354077,11.98849688,12.25053105,10.67706697,13.65237839,10.57529879,9.386326865,9.51676725,8.982143795,7.997780275,7.586980472,5.280002466,11.67948295,5.806846706,5.090050392,6.316738468,male_surprised
